videoId,dataset,channelName,title,publishedAt,category,primary_topic_id,primary_topic_keywords
5PfxGpn9kfg,a_b,AfD-Fraktion Bundestag,Vereinspolitische Demokratie darf nicht beschädigt werden! Fabian Jacobi - AfD-Fraktion im Bundestag,2023-02-11T16:00:06Z,other,-1,outlier
5PLohLH0skA,a_b,AfD-Fraktion Bundestag,Herkunft von Gewalttäter: Nennen sie alle Fakten! - Martin Hess - AfD-Fraktion im Bundestag,2020-11-08T18:00:00Z,migration,9,"extreme rechte, polizei, rechte, äh, extreme, clans, rechten, migranten"
5poeDpzKFMs,a_b,AfD-Fraktion Bundestag,"Rainer Kraft zeigt auf, warum die Energiewende scheitern wird! Dr. Rainer Kraft - AfD im Bundestag",2024-04-13T07:00:01Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
5Py6CuplFO8,a_b,AfD-Fraktion Bundestag,Wir fordern: Sofortigen Ausstieg aus dem Kohleausstieg - Karsten Hilse - AfD-Fraktion im Bundestag,2023-04-01T16:00:03Z,other,-1,outlier
5PYoIcrN67A,a_b,AfD TV,Den Bürgern reicht es - Wir werden in Westdeutschland ein klares Zeichen setzen!,2022-10-07T11:15:00Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
5qavRwVOQ1o,a_b,AfD-Fraktion Bundestag,Diese Heuchelei ist nicht mehr erträglich! - Kay-Uwe Ziegler - AfD-Fraktion im Bundestag,2023-12-02T16:00:05Z,other,-1,outlier
5QeOyqQjza0,a_b,AfD TV,"Inflation: Ursache ist nicht der Ukraine-Krieg, sondern die Politik der Altparteien!",2022-07-06T10:35:00Z,other,-1,outlier
5qLlAP3PMFo,a_b,AfD-Fraktion Bundestag,Dr. Marc Jongen: Der Niedergang unseres Bildungssystems! - AfD-Fraktion im Bundestag,2018-09-13T16:37:30Z,other,-1,outlier
5qRAAQs4tVk,a_b,AfD-Fraktion Bundestag,Das ist ein zahnloser Tiger! - Jan Nolte - AfD-Fraktion im Bundestag,2021-04-24T15:00:04Z,other,31,"libyen, operation, irini, mandat, schiffe, waffenembargo, operation irini, mission"
5QWqomnAYHo,a_b,AfD-Fraktion Bundestag,LIVE: Pressekonferenz der AfD-Fraktion - Diese Woche im Bundestag!,2023-07-04T08:10:56Z,other,-1,outlier
5RaeN3ERtEg,a_b,AfD-Fraktion Bundestag,Lützerath: Massenmanipulation durch Leitmedien! - Karsten Hilse - AfD-Fraktion im Bundestag,2023-01-20T15:00:05Z,other,-1,outlier
5re2Uv5F3ow,a_b,AfD-Fraktion Bundestag,Verkehrsträger Straße und Schiene nicht gegeneinander ausspielen! - Wolfgang Wiehle - AfD-Fraktion,2019-02-22T09:40:29Z,other,-1,outlier
5rl7XKf0pq4,a_b,AfD-Fraktion Bundestag,GroKo missbraucht Hochwasser für Klimawandel-Ideologie! - Peter Boehringer - AfD-Fraktion,2021-08-26T10:00:02Z,climate,36,"katastrophe, japan, rheinland, katastrophenschutz, katastrophen, pfalz, rheinland pfalz, hochwasser"
5rMoUHNudeg,a_b,AfD-Fraktion Bundestag,Altparteien überziehen uns mit beispielloser Hetze! - Alexander Gauland - AfD-Fraktion im Bundestag,2019-10-17T10:04:17Z,other,26,"antisemitismus, juden, ratspräsidentschaft, israel, parität, frauen, reformkommission, jüdischen"
5RWS0W1Txf4,a_b,AfD TV,Tino Chrupalla zum Bürokratieabbau,2020-07-04T12:46:12Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
5sGFsOIKTSo,a_b,AfD TV,"""Gemeinsam und einig an einem Strang ziehen!"" - Carsten Hütter",2020-12-02T11:08:13Z,other,-1,outlier
5tDpjiPS_iQ,a_b,AfD-Fraktion Bundestag,Dr. Götz Frömming über die Rehabilitierung für Opfergruppen in der DDR - AfD-Fraktion im Bundestag,2025-02-05T13:00:07Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
5TFsplJkkKk,a_b,AfD-Fraktion Bundestag,Volksverdummung wie seit Honecker nicht mehr! - Steffen Kotré - AfD-Fraktion im Bundestag,2022-12-01T11:30:02Z,climate,3,"co2, strom, klima, energie, energiewende, gas, kernenergie, euro"
5u1b8LjnUI4,a_b,AfD-Fraktion Bundestag,Merkels grünes Erbe - Bürgerdialog live - AfD-Fraktion im Bundestag,2021-05-19T18:05:24Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
5u2CbeU_Fug,a_b,AfD TV,"Erst ausgebeutet, dann abgezockt:",2022-03-31T10:00:05Z,other,38,"rente, renten, rentenversicherung, rentner, identitären, papier steht, rentenniveau, rentenbeiträge"
5u_qImgwHe4,a_b,AfD-Fraktion Bundestag,Regierungsbefragung: AfD-Fraktion grillt Ampel-Minister Heil und Wissing!,2023-05-10T13:20:46Z,other,-1,outlier
5UDwKK7Dxx0,a_b,AfD-Fraktion Bundestag,So läuft es hinter verschlossenen Türen! - Stephan Brandner zum Vermittlungsausschuss - AfD-Fraktion,2025-12-19T09:03:56Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
5uwrqJdet84,a_b,AfD-Fraktion Bundestag,"Während Sie Unqualifizierte hier reinholen, verlassen echte Fachkräfte das Land! - Münzenmaier",2019-06-07T14:31:50Z,other,-1,outlier
5UXV6lxtorw,a_b,AfD-Fraktion Bundestag,"2,2 Billionen Euro Staatsschulden durch Merkels Missmanagement! - Dr. Robby Schlund - AfD-Fraktion!",2021-01-30T08:00:01Z,other,-1,outlier
5v9YW1ddqQ0,a_b,AfD-Fraktion Bundestag,Deutsches Geld für deutsche Bürger! - Peter Boehringer - AfD-Fraktion im Bundestag,2019-09-10T09:45:29Z,other,-1,outlier
5vgIKWFuAHs,a_b,AfD-Fraktion Bundestag,Sie wollen die Antifa schützen! - Dr. Christian Wirth,2019-12-19T17:52:12Z,other,6,"digitalisierung, internet, digitale, digitalen, netz, daten, digitalstrategie, wlan"
5vu1GMNZi2w,a_b,AfD TV,Wir sind die einzige Stimme für unser Land!,2021-12-01T11:03:52Z,other,-1,outlier
5w88a7PqF1E,a_b,AfD TV,Die Klima-Religion ist nur das Vehikel für sozialistische Verhältnisse!,2022-07-06T13:01:35Z,other,-1,outlier
5wT6wxBqV4I,a_b,AfD-Fraktion Bundestag,Die Regierung gefährdet Freiheit und Demokratie! - Jan Nolte - AfD-Fraktion im Bundestag,2023-10-23T12:00:05Z,other,18,"soldaten, bundeswehr, einsatz, streitkräfte, mali, verteidigung, soldat, guardian"
5wZYPxw3uPU,a_b,AfD TV,Live: AfD-Wahlkampfstart in Donaueschingen!,2024-04-27T16:12:25Z,other,-1,outlier
5x-3pXksuUo,a_b,AfD-Fraktion Bundestag,Neue globalistische Regierung in Polen gestaltet das Land mit Gewalt um! Petr Bystron - AfD-Fraktion,2024-02-25T17:00:05Z,other,-1,outlier
5XaiXyLq4wY,a_b,AfD-Fraktion Bundestag,Die Grünen sind die Partei der Angst! - Stephan Brandner - AfD-Fraktion im Bundestag,2018-10-12T11:55:38Z,other,-1,outlier
5xbqEmSwKYw,a_b,AfD TV,Tino Chrupalla zur Einstufung der AfD durch den Verfassungsschutz,2024-01-24T13:41:25Z,other,-1,outlier
5XfKpoRwOG0,a_b,AfD TV,"""Sanktionen: Brandner & Frohnmaier entlarven Ahnungslosigkeit der CDU-geführten Bundesregierung!""",2025-06-06T11:02:19Z,other,-1,outlier
5XfubH6e6uY,a_b,AfD-Fraktion Bundestag,Landwirtschaft: AfD-Fraktion befragt Julia Klöckner,2021-01-13T16:07:03Z,other,19,"landwirte, bauern, landwirtschaft, landwirtschaftlichen, direktzahlungen, landwirten, agrarpolitik, agrardiesel"
5XnFQoVKyro,a_b,AfD-Fraktion Bundestag,Großer Dammbruch geplant: Merkel und Scholz radikalisieren sich! - Peter Boehringer - AfD-Fraktion,2021-02-25T10:15:03Z,other,-1,outlier
5xzSGGrW3m8,a_b,AfD-Fraktion Bundestag,Energie-Irrsinn: Schmeißen Sie das Geld doch direkt in den Ofen! Dr. Rainer Kraft-AfD-Fraktion im BT,2024-07-05T12:00:06Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
5yCldhftGXg,a_b,AfD-Fraktion Bundestag,Norbert Kleinwächter gegen den links-grünen EU-Irrsinn! - AfD-Fraktion im Bundestag,2020-10-09T11:05:32Z,other,-1,outlier
5Yj4lFYfRbY,a_b,AfD-Fraktion Bundestag,Die Rede hat gesessen! Gottfried Curio zu den Reformplänen der Ampel beim Staatsbürgerschaftsrecht!,2022-12-01T15:40:44Z,migration,1,"migranten, migration, flüchtlinge, deutschland, asyl, asylbewerber, grenzen, eu"
5YPMqNQ3v8E,a_b,AfD-Fraktion Bundestag,"Herr Habeck, treten Sie zurück! - Bernd Schattner - AfD-Fraktion im Bundestag",2023-06-23T14:00:02Z,other,-1,outlier
5yxlP93Ywnk,a_b,AfD-Fraktion Bundestag,Föderales Bildungssystem verteidigen! - Götz Frömming - AfD-Fraktion im Bundestag,2019-09-12T14:30:25Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
6-ET6hqoC88,a_b,AfD-Fraktion Bundestag,Deutsche Schlüsseltechnologien schützen! - Steffen Kotré - AfD-Fraktion im Bundestag,2018-09-28T09:08:57Z,other,-1,outlier
6-fselGUpys,a_b,AfD TV,Alexander Gauland: ❞Wir sind die guten Europäer!❝,2019-01-13T10:48:52Z,other,-1,outlier
6090w80YBEM,a_b,AfD-Fraktion Bundestag,Sauerei: Beraterverträge mit Ex-Politikern beenden!- Marcus Bühl - AfD-Fraktion im Bundestag,2020-09-30T17:00:02Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
60G7Ox-S4kc,a_b,AfD-Fraktion Bundestag,Diese Leichtmatrosen steuern die MS Deutschland in den Eisberg! Götz Frömming - AfD-Fraktion,2024-02-23T09:10:00Z,other,-1,outlier
60ToD4d6Gig,a_b,AfD TV,"Für Verschwörungstheorien sorgen jetzt die Medien selbst | 7 Tage Deutschland, Ausgabe 10/23",2023-03-17T12:20:11Z,other,12,"tage deutschland, sieben tage, podcast, sieben, tage, wochenend, wochenend podcast, afg"
612j8XOYtes,a_b,AfD-Fraktion Bundestag,Stuttgart ist Folge Ihrer verfehlten Migrationspolitik! - Alice Weidel - AfD-Fraktion im Bundestag,2020-07-03T16:06:42Z,other,29,"linksextremismus, linksextremisten, islamistischen, terror, extremisten, linksterrorismus, terrorbekämpfung, terroristen"
61BRYVWyfLc,a_b,AfD-Fraktion Bundestag,Reden wir mal über den Elefanten im Raum! - Norbert Kleinwächter - AfD-Fraktion im Bundestag,2022-03-30T15:00:03Z,other,40,"inflation, rechnungsprüfungsausschuss, rentenversicherung, preise, energie, gerichtlich, haushalt, lebensmittelpreise"
61FGr0b-UNo,a_b,AfD-Fraktion Bundestag,BUNDESTAG LIVE - 162. Sitzung - AfD-Fraktion im Bundestag,2024-04-10T18:32:09Z,other,-1,outlier
61hxwrQSwaU,a_b,AfD TV,Live aus Rockenhausen: Alice Weidel beim großen AfD-Pfalztreffen!,2026-02-21T20:24:04Z,other,-1,outlier
61Mm2H5vWW0,a_b,AfD-Fraktion Bundestag,BUNDESTAG LIVE - 68. Sitzung - AfD-Fraktion im Bundestag,2022-11-22T19:10:04Z,other,8,"kolleginnen, kollegen, kolleginnen kollegen, liebe kolleginnen, frau, fraktion, präsidentin, herr"
61XL3yHFuPg,a_b,AfD TV,Bernhard Zimniok zerpflückt neuen Migrationspakt | AfD aktuell,2020-09-24T16:47:57Z,migration,1,"migranten, migration, flüchtlinge, deutschland, asyl, asylbewerber, grenzen, eu"
63H0Vu-176Q,a_b,AfD-Fraktion Bundestag,Leistungsprinzip statt Willkür! Diana Zimmer - AfD-Fraktion im Bundestag,2025-11-22T16:00:10Z,other,-1,outlier
67CfR0vzYLc,a_b,AfD-Fraktion Bundestag,BUNDESTAG LIVE - 22. Sitzung - AfD-Fraktion im Bundestag,2022-03-18T17:59:27Z,other,8,"kolleginnen, kollegen, kolleginnen kollegen, liebe kolleginnen, frau, fraktion, präsidentin, herr"
67Eov6iYqgo,a_b,AfD TV,Der Steiger geht | Schicht im Schacht nach 33 Jahren!,2019-06-01T18:40:56Z,other,-1,outlier
67QDfMss3AM,a_b,AfD TV,Pressekonferenz zur Klimaschutzpolitik mit Alice Weidel und Alexander Gauland - 04.09.2017,2017-09-04T16:15:35Z,other,-1,outlier
683_ZH_TpAg,a_b,AfD-Fraktion Bundestag,Verkehrsminister Wissing muss sich den kritischen Fragen der AfD-Fraktion stellen!,2022-10-19T13:32:41Z,climate,3,"co2, strom, klima, energie, energiewende, gas, kernenergie, euro"
69D54oI_gZI,a_b,AfD-Fraktion Bundestag,Sie lassen Deutschland mit ihrer Politik über die Klippe springen! Nicole Höchst- AfD-Fraktion,2022-11-17T10:00:04Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
69UgU-W8rxE,a_b,AfD TV,Die FDP hat die Freiheit VERRATEN!,2022-01-18T14:04:24Z,other,-1,outlier
6_4wru8ih8g,a_b,AfD-Fraktion Bundestag,Regierung steuert Deutschland in die energiepolitische Katastrophe! - AfD-Fraktion im Bundestag,2019-09-05T13:51:40Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
6_KzyBnTxhA,a_b,AfD-Fraktion Bundestag,GroKo schlampt: Lebensmittelnotverordnung ist unverzichtbar! - Wilhelm von Gottberg - AfD-Fraktion,2021-01-16T17:00:02Z,other,-1,outlier
6_NPd1xUzMU,a_b,AfD TV,Peter Boehringer zum ESM-Antrag vom Bundesfinanzministerium,2020-05-15T12:39:07Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
6_SlSzW6-Jo,a_b,AfD-Fraktion Bundestag,"Das ist eine Missachtung der Legislative, die wir nicht mitmachen! Gereon Bollmann - AfD-Fraktion BT",2024-10-13T15:00:06Z,other,27,"kinder, heranziehung, musik musik, familien, musik, blackout, eltern, jugendhilfe"
6A5o_fr3gRY,a_b,AfD-Fraktion Bundestag,Die Grenzwerte für Stickoxide sind völlig willkürlich! - Marc Bernhard - AfD-Fraktion im Bundestag,2018-11-30T15:06:08Z,climate,3,"co2, strom, klima, energie, energiewende, gas, kernenergie, euro"
6a8uzwIdrC4,a_b,AfD-Fraktion Bundestag,Bernd Schuhmann kritisiert die Zertifikate in der Fleischindustrie! - AfD-Fraktion im Bundestag,2025-07-05T07:00:07Z,other,-1,outlier
6aAlcTQ-E9I,a_b,AfD-Fraktion Bundestag,"BUNDESTAG LIVE - Generaldebatte mit Scholz, Chrupalla, Gauland etc. - AfD-Fraktion im Bundestag",2022-03-23T20:10:21Z,other,8,"kolleginnen, kollegen, kolleginnen kollegen, liebe kolleginnen, frau, fraktion, präsidentin, herr"
6AbuCGDiXHs,a_b,AfD TV,Live aus dem Bundestag: Schutz der Grenzen sofort umsetzen!,2023-04-26T19:52:12Z,other,-1,outlier
6af200Y-xfg,a_b,AfD-Fraktion Bundestag,"Wer den Frieden will, muss für den Krieg gerüstet sein! - Armin-Paul Hampel - AfD-Fraktion",2019-04-04T10:34:44Z,other,-1,outlier
6ATT71R6KV8,a_b,AfD-Fraktion Bundestag,"Bildungsföderalismus sollte gestärkt, nicht geschwächt werden! - Nicole Höchst - AfD-Fraktion",2018-09-28T13:51:17Z,other,-1,outlier
6AUA8LykMFI,a_b,AfD TV,"So geht effektiver Grenzschutz - DANKE, POLEN!",2021-12-28T15:22:07Z,other,-1,outlier
6BCfuVqcGiM,a_b,AfD-Fraktion Bundestag,Der Soli muss weg! - Stefan Keuter,2019-11-14T08:48:36Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
6BURVtU-xv8,a_b,AfD TV,Leyla Bilge | AfD persönlich,2021-09-13T19:00:02Z,other,-1,outlier
6BxI8XRAUHk,a_b,AfD-Fraktion Bundestag,Energiewende: Hören Sie auf die Bürger abzukassieren! - Andreas Bleck - AfD-Fraktion im Bundestag,2018-11-20T14:52:26Z,climate,3,"co2, strom, klima, energie, energiewende, gas, kernenergie, euro"
6dMlsOWJJjY,a_b,AfD TV,❝Grüne sind Feinde der Polizei!❞ | Sebastian Wippel,2019-08-31T20:31:11Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
6dWYxKW5rY4,a_b,AfD TV,"10 Jahre ""Wir schaffen das"": Aus Merkel wurde Merz! - AfD Brennpunkt",2025-09-05T12:15:06Z,other,-1,outlier
6e95unjU-Zk,a_b,AfD TV,#shorts Alice Weidel: EU-Beamte rausschmeißen und einer wirklichen Arbeit zuführen!,2023-06-20T14:43:38Z,other,-1,outlier
6e_F31RNfXM,a_b,AfD-Fraktion Bundestag,Wie die nächste Massenmigration vorbereitet wird! - Gottfried Curio - AfD-Fraktion im Bundestag,2021-06-03T13:00:04Z,migration,1,"migranten, migration, flüchtlinge, deutschland, asyl, asylbewerber, grenzen, eu"
6EkI9UVZ3PQ,a_b,AfD-Fraktion Bundestag,Staatsbürgerschaft gibt es quasi geschenkt! - Gottfried Curio - AfD-Fraktion im Bundestag,2021-04-28T13:00:03Z,migration,1,"migranten, migration, flüchtlinge, deutschland, asyl, asylbewerber, grenzen, eu"
6Epp4pHKp3U,a_b,AfD-Fraktion Bundestag,"Bundestag kocht, als Stephan Brandner den Sitzungsplan 2022 kritisiert! - AfD-Fraktion im Bundestag",2021-04-22T16:00:02Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
6eSDDo1Sorg,a_b,AfD-Fraktion Bundestag,"Cyberkriminalität: Aufklärung ja, Desinformation nein! Steffen Janich - AfD-Fraktion im Bundestag",2024-10-12T07:00:04Z,other,6,"digitalisierung, internet, digitale, digitalen, netz, daten, digitalstrategie, wlan"
6FC6c6spay0,a_b,AfD-Fraktion Bundestag,Wir brauchen weniger Staat und mehr Freiheit! Enrico Komning - AfD-Fraktion im Bundestag,2024-05-24T07:00:04Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
6fNEjt1IL5M,a_b,AfD-Fraktion Bundestag,Stefan Keuter fordert Ende des Bundeswehreinsatzes im Kosovo! - AfD-Fraktion im Bundestag,2025-05-28T14:00:17Z,other,13,"kosovo, ukraine, soldaten, bundeswehr, nato, waffen, bosnien, einsatz"
6FQsuCnoz3o,a_b,AfD-Fraktion Bundestag,Grüner Traum von 5 Mark für Liter Benzin fast erreicht! - Marcus Bühl - AfD-Fraktion im Bundestag,2022-03-26T16:00:01Z,other,-1,outlier
6FuthPkptXg,a_b,AfD TV,Christian Wirth | AfD persönlich,2021-08-21T13:00:02Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
6fyg6TYCf08,a_b,AfD TV,Alice Weidel teilt gegen Merkel aus!,2021-06-22T11:12:49Z,other,-1,outlier
6FYqH_SI5h4,a_b,AfD-Fraktion Bundestag,"Echte Hilfe vor Ort, nicht für ideologische Projekte, fordert Marina Uhr! - AfD-Fraktion Bundestag",2025-06-11T15:00:18Z,climate,3,"co2, strom, klima, energie, energiewende, gas, kernenergie, euro"
6FZ9pceowvQ,a_b,AfD-Fraktion Bundestag,FDP tritt Lebensentwürfe der Menschen in die Tonne! - Thomas Seitz - AfD-Fraktion im Bundestag,2021-05-25T13:00:08Z,other,16,"grünen, rot, antrag grünen, grün, grüne, antrag, rot rot, linken"
6GApVuq0Czw,a_b,AfD TV,"Politischer ""Gillamoos"" mit AfD-Bundessprecher Tino Chrupalla und vielen weiteren Gästen!",2025-09-08T15:45:49Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
6gv9Y5UH888,a_b,AfD TV,AfD-Aufruf: Werden Sie Wahlbeobachter!,2021-09-22T13:19:33Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
6h60ekhnZzU,a_b,AfD-Fraktion Bundestag,Live: Online-Bürgerdialog mit Beatrix von Storch und Christian Wirth!,2021-04-07T17:07:10Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
6hLsxkD7DiA,a_b,AfD TV,Unser Land hat hier längst nichts mehr zu melden!,2023-10-18T08:37:49Z,migration,1,"migranten, migration, flüchtlinge, deutschland, asyl, asylbewerber, grenzen, eu"
6HRPCerIRO4,a_b,AfD-Fraktion Bundestag,Mit der🚦-Regierung geht es zurück ins vorindustrielle Zeitalter! Steffen Kotrè - AfD-Fraktion im BT,2023-09-21T16:00:07Z,other,-1,outlier
6i8D-gCh690,a_b,AfD-Fraktion Bundestag,Pressekonferenz der AfD-Fraktion: Das steht diese Woche an! AfD-Fraktions-TV,2024-09-24T10:00:20Z,migration,1,"migranten, migration, flüchtlinge, deutschland, asyl, asylbewerber, grenzen, eu"
6IAvHEAJdBE,a_b,AfD-Fraktion Bundestag,Deutsche werden zur Minderheit im eigenen Land! - AfD-Fraktion im Bundestag,2019-07-10T13:39:47Z,migration,1,"migranten, migration, flüchtlinge, deutschland, asyl, asylbewerber, grenzen, eu"
6II2lU6p_XE,a_b,AfD-Fraktion Bundestag,"Dr. Anna Rathert erklärt, wie Deutschland wieder respektiert wird!  - AfD-Fraktion im Bundestag",2026-02-02T08:00:12Z,other,16,"grünen, rot, antrag grünen, grün, grüne, antrag, rot rot, linken"
6ij8hdY15us,a_b,AfD TV,Tino Chrupalla: „Wir haben eine klare Vision für Deutschland!“,2023-08-01T10:55:37Z,other,-1,outlier
6ikEFD17Nsg,a_b,AfD TV,Tino Chrupalla zu 30 Jahren deutsche Einheit,2020-10-02T08:50:38Z,other,-1,outlier
6ikvUjDTt4k,a_b,AfD TV,Wahl in Sachsen-Anhalt: 7 Tage Deutschland - der AfD-Wochenendpodcast,2021-06-04T15:31:33Z,other,12,"tage deutschland, sieben tage, podcast, sieben, tage, wochenend, wochenend podcast, afg"
6iPtSjA0msk,a_b,AfD-Fraktion Bundestag,Migration: Markus Frohnmaier liest Annalena Baerbock die Leviten! AfD-Fraktion im Bundestag,2025-01-31T14:28:38Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
6IT7YX2TxpI,a_b,AfD-Fraktion Bundestag,"Frau Roth, das Leid der Deutschen ist Ihnen egal! - Markus Frohnmaier - AfD-Fraktion im Bundestag",2020-09-17T14:45:00Z,other,-1,outlier
6iTWX_JkNgo,a_b,AfD-Fraktion Bundestag,Ihre Kriegstreiberei ist irre und verantwortungslos! - Matthias Moosdorf - AfD-Fraktion im Bundestag,2023-02-09T16:00:03Z,other,-1,outlier
6iwrsvec0Uw,a_b,AfD-Fraktion Bundestag,BUNDESTAG LIVE - 60. Sitzung - AfD-Fraktion im Bundestag,2022-10-13T22:04:32Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
6JE1rcontRg,a_b,AfD-Fraktion Bundestag,Altparteien sollten sich die AfD-Fraktion zum Vorbild nehmen! - Fabian Jacobi,2020-10-12T17:00:01Z,other,-1,outlier
6jf2NJRGnxw,a_b,AfD-Fraktion Bundestag,Merkel arbeitet an einer DDR 2.0! - Enrico Komning - AfD-Fraktion im Bundestag,2018-09-27T08:36:16Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
6JfIzv0yd90,a_b,AfD-Fraktion Bundestag,Arbeitnehmerrechte werden immer wieder durch die EU ausgehebelt! - Uwe Witt - AfD-Fraktion,2019-04-05T12:06:25Z,other,-1,outlier
6JLAoqM_mac,a_b,AfD-Fraktion Bundestag,Preisschock 2020: Strom wird zum Luxusartikel! - AfD-Fraktion im Bundestag,2020-01-08T14:07:52Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
6jp97F36-a0,a_b,AfD-Fraktion Bundestag,"Wer für Flüchtlinge bürgt, der muss auch zahlen! - René Springer - AfD-Fraktion im Bundestag",2019-02-22T08:40:17Z,migration,1,"migranten, migration, flüchtlinge, deutschland, asyl, asylbewerber, grenzen, eu"
6jsfJ11jcAI,a_b,AfD-Fraktion Bundestag,Martin Sichert entlarvt die Unsinnigkeit der Corona-Regeln! - AfD-Fraktion im Bundestag,2021-02-13T10:00:02Z,other,45,"freiraum, kapitalismus, ungleichheit, sozialismus, tesla, hätte gefreut, führer, mhm"
6JTLjl5chFU,a_b,AfD-Fraktion Bundestag,Energieversorgung muss allein national entschieden werden! - Armin-Paul Hampel - AfD-Fraktion,2019-02-13T15:50:43Z,other,-1,outlier
6KGtmPkP0Fg,a_b,AfD-Fraktion Bundestag,"Frau Baerbock, zahlen Sie Ihr Facelift selbst! Stefan Keuter - AfD-Fraktion im Bundestag",2024-09-27T16:00:07Z,other,22,"afghanistan, taliban, afghanen, afghanische, ortskräfte, hindukusch, kabul, pakistan"
6KgV1o_8E2k,a_b,AfD TV,"Weißt Du noch, wie schön es in Deutschland einmal war? - AfD",2025-01-10T06:53:06Z,other,-1,outlier
6kKgascIvKs,a_b,AfD-Fraktion Bundestag,Babylonische Begriffsverwirrung in der Berufsorientierung! - Nicole Höchst - AfD-Fraktion,2019-10-24T10:57:43Z,other,-1,outlier
6LIBjhanXcE,a_b,AfD TV,Der Sachse für Europa! | Maximilian Krah,2019-05-24T15:38:04Z,migration,1,"migranten, migration, flüchtlinge, deutschland, asyl, asylbewerber, grenzen, eu"
6LsILjJZQO0,a_b,AfD-Fraktion Bundestag,BUNDESTAG LIVE - 41. Sitzung - AfD-Fraktion im Bundestag,2022-06-02T20:11:00Z,other,-1,outlier
6lSxSKp48Wc,a_b,AfD TV,Peter Boehringer im Interview auf dem Bundesparteitag 2023,2023-07-31T10:08:52Z,other,-1,outlier
6LsycxbkACk,a_b,AfD-Fraktion Bundestag,Ampel zerstritten- AfD-Fraktion 🇩🇪 bereit für mehr! #bundestag #deutschland #afd,2023-12-11T15:59:35Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
6lvZsYRuVSk,a_b,AfD-Fraktion Bundestag,158. Bundestagssitzung live! - Bürgerrechte wiederherstellen! - AfD-Fraktion,2020-05-07T20:41:20Z,other,-1,outlier
